Target,Thrust Speed Average,Total thrust force,Screw revolution,Cutter Torque,Screw Torque,Soil Pressure
1,50,27.344,7,5.211,0.955,297
1,50,27.247,7,5.21,0.951,300
1,37,24.075,6.2,5.071,0.968,305
1,49,26.285,6.9,5.052,0.944,293
1,50,26.759,6.9,5.111,0.94,295
1,48,26.91,7,5.165,0.913,299
1,50,27.035,7,5.205,0.914,301
1,50,27.025,7,5.209,0.935,300
1,49,26.878,7,5.217,0.946,298
1,50,26.912,7,5.227,0.943,298
1,50,26.785,7,5.224,0.93,299
1,49,26.786,7,5.228,0.907,302
1,37,24.076,5.9,5.263,0.985,314
1,49,25.627,7,5.368,0.913,300
1,48,26.149,7,5.394,0.91,299
1,49,26.311,7,5.45,0.937,297
1,49,26.414,7,5.453,0.958,298
1,49,26.408,7,5.447,0.953,296
1,49,26.577,7,5.44,0.927,298
1,47,25.933,7,5.469,0.898,299
1,47,25.487,6.6,5.489,0.919,295
1,0,0.362,0,5.273,0.536,298
1,35,21.541,4.7,5.213,0.618,308
1,51,25.544,6.7,5.246,0.852,299
1,51,26.822,6.6,5.296,0.875,307
1,44,25.149,6.6,5.324,0.9,314
1,49,27.48,6.7,5.304,0.924,310
1,49,28.031,7.2,5.317,1.026,315
1,51,28.423,7.8,5.354,1.115,315
1,51,27.946,8.3,5.382,1.025,301
1,50,28.001,7.8,5.406,0.909,303
1,52,28.167,7.8,5.402,0.926,304
1,49,26.918,7.6,5.365,0.894,305
1,41,26.397,6.8,5.264,0.98,306
1,51,27.34,7.8,5.352,0.881,295
1,52,27.807,7.8,5.409,0.881,293
1,50,28.102,7.9,5.438,0.882,295
1,50,28.091,7.9,5.442,0.928,293
1,50,27.687,7.9,5.438,0.961,287
1,49,27.677,7.9,5.427,0.941,286
1,50,27.683,7.9,5.439,0.897,289
1,50,27.75,7.9,5.427,0.907,292
1,49,26.535,7.6,5.445,0.895,292
1,40,26.04,6,5.264,0.972,308
1,49,27.486,6.6,5.331,0.895,300
1,48,27.965,6.7,5.401,0.901,305
1,49,28.21,6.7,5.446,0.934,307
1,49,28.373,6.7,5.472,0.967,308
1,49,28.425,6.7,5.476,0.99,306
1,49,28.429,6.7,5.47,0.984,305
1,49,28.513,6.7,5.449,0.951,306
1,50,28.75,6.7,5.454,0.906,309
1,48,27.549,6.6,5.487,0.934,309
1,39,26.034,5.8,5.298,0.991,315
1,50,27.705,6.6,5.409,0.912,306
1,50,28.221,6.6,5.478,0.93,306
1,52,28.314,6.6,5.505,0.949,306
1,52,28.28,6.6,5.54,0.971,305
1,50,28.032,6.6,5.515,0.957,304
1,52,27.795,6.6,5.504,0.902,305
1,50,27.853,6.6,5.503,0.885,305
1,49,27.826,6.6,5.504,0.912,305
1,52,27.702,6.6,5.508,0.908,302
1,38,24.893,5.8,5.302,0.928,311
1,49,26.802,6.6,5.378,0.9,300
1,51,27.041,6.6,5.391,0.894,299
1,51,27.405,6.6,5.428,0.905,301
1,50,27.421,6.7,5.414,0.907,302
1,50,27.513,6.7,5.462,0.875,301
1,51,27.442,6.7,5.483,0.87,303
1,51,26.769,6.7,5.482,0.893,298
1,50,27.443,6.7,5.49,0.903,299
1,49,26.257,6.4,5.487,0.905,299
1,39,25.573,5.7,5.281,0.968,316
1,50,26.762,6.6,5.375,0.896,299
1,51,27.221,6.6,5.428,0.896,300
1,51,27.483,6.6,5.442,0.891,302
1,50,27.591,6.6,5.457,0.865,305
1,51,27.787,6.6,5.462,0.875,305
1,51,27.718,6.7,5.458,0.901,302
1,50,27.77,6.7,5.487,0.914,302
1,51,27.818,6.7,5.473,0.907,303
1,48,26.678,6.4,5.463,0.875,305
1,38,24.734,5.6,5.173,0.915,313
1,50,26.471,6.6,5.246,0.908,300
1,49,27.048,6.6,5.35,0.919,297
1,50,27.553,6.6,5.393,0.921,299
1,50,27.737,6.6,5.401,0.911,302
1,49,28.014,6.7,5.415,0.88,302
1,50,28.108,6.7,5.425,0.89,303
1,49,28.137,6.7,5.42,0.914,304
1,49,28.244,6.7,5.418,0.93,301
1,44,26.711,5.1,5.392,0.936,312
1,41,25.561,6.3,5.151,0.949,311
1,48,27.166,6.6,5.252,0.861,300
1,48,27.983,6.6,5.338,0.871,300
1,49,28.132,6.6,5.373,0.903,301
1,49,28.226,6.6,5.391,0.93,302
1,49,28.309,6.6,5.391,0.935,301
1,50,28.271,6.6,5.36,0.89,304
1,45,27.156,6.1,5.331,0.885,303
1,0,0.388,0,7.492,0.433,297
1,33,21.063,4.3,5.923,0.571,303
1,51,26.948,6.7,5.427,0.801,310
1,51,27.966,6.5,5.403,0.953,321
1,52,28.364,6.5,5.417,0.999,320
1,51,28.883,6.9,5.405,0.997,324
1,51,28.429,7.2,5.4,1.007,316
1,51,28.949,8.2,5.432,1.023,326
1,49,28.198,8.4,5.416,0.943,303
1,47,27.385,6.6,5.397,0.827,297
1,49,28.076,5.4,5.344,0.816,312
1,54,29.275,6.1,5.358,0.951,321
1,38,25.33,5.8,5.297,0.886,316
1,50,28.449,6.9,5.324,0.933,320
1,51,28.961,7,5.382,0.977,326
1,50,28.772,7.7,5.394,0.911,317
1,49,28.612,6.5,5.367,0.87,307
1,49,28.599,7.3,5.362,0.929,313
1,48,28.901,7.3,5.412,0.926,316
1,48,28.949,7.1,5.368,0.958,320
1,48,28.827,7.2,5.424,0.968,319
1,47,27.393,6.8,5.421,0.955,318
1,38,27.377,5.9,5.409,0.955,321
1,50,28.91,6.7,5.448,0.971,327
1,49,29.272,6.9,5.431,0.977,327
1,50,28.998,7.5,5.49,0.938,324
1,50,28.72,7.5,5.451,0.884,315
1,49,28.684,7.2,5.428,0.938,312
1,49,28.57,7.2,5.448,0.945,315
1,49,29.031,7.2,5.464,0.93,321
1,50,28.373,7.5,5.45,0.928,309
1,49,29.107,6.1,5.447,0.959,323
1,37,26.689,5.4,5.341,0.951,318
1,50,29.01,6.8,5.428,0.988,320
1,50,29.456,6.7,5.456,0.977,322
1,51,29.499,7.1,5.477,0.961,322
1,51,29.171,7.1,5.516,0.959,317
1,50,29.269,6.8,5.478,0.954,310
1,50,28.967,7.1,5.494,0.924,315
1,49,29.056,6.4,5.509,0.926,316
1,51,28.995,7.3,5.473,0.929,317
1,50,28.737,6.8,5.479,0.919,310
1,37,26.399,5.3,5.347,0.928,308
1,48,28.693,5.9,5.436,0.912,320
1,50,29.247,6.5,5.493,0.944,317
1,50,29.352,6.6,5.513,0.941,317
1,50,29.228,6.6,5.532,0.947,319
1,49,29.346,6.5,5.53,0.939,311
1,49,29.445,6.5,5.486,0.906,316
1,49,29.429,6.4,5.49,0.874,314
1,49,29.677,6.2,5.492,0.899,316
1,49,29.684,6.6,5.508,0.928,318
1,36,27.154,5.5,5.432,0.909,307
1,50,29.236,6.4,5.491,0.924,317
1,50,29.644,6.4,5.661,0.926,315
1,49,29.77,6.4,5.658,0.949,320
1,51,29.61,6.8,5.681,0.924,319
1,50,29.53,6.6,5.648,0.934,315
1,49,29.611,6.6,5.627,0.926,314
1,50,29.48,6.7,5.619,0.896,319
1,48,29.724,6.5,5.656,0.915,316
1,50,29.724,6.5,5.678,0.957,325
1,35,24.269,4.4,5.659,0.909,317
1,49,29.426,6.6,5.674,0.939,318
1,49,29.403,6.7,5.712,0.899,321
1,48,29.633,6.5,5.716,0.91,314
1,49,29.616,6.5,5.711,0.927,319
1,48,29.665,6.5,5.723,0.921,317
1,49,29.817,6.3,5.666,0.923,314
1,50,29.683,7,5.69,0.896,319
1,49,29.638,6.5,5.651,0.888,313
1,49,29.796,6.4,5.674,0.931,319
1,36,27.079,5.1,5.654,0.886,312
1,47,29.296,6.7,5.677,0.914,310
1,49,29.262,6.7,5.69,0.894,314
1,49,29.455,6.2,5.72,0.89,311
1,48,29.55,6.7,5.696,0.935,319
1,49,29.442,6.8,5.696,0.933,319
1,48,29.462,6.6,5.66,0.935,311
1,49,29.473,6.8,5.687,0.919,317
1,47,27.998,6.2,5.673,0.923,314
1,0,4.325,0,5.6,0.595,314
1,37,22.972,3.7,5.462,0.714,325
1,51,26.421,6.6,5.427,0.864,306
1,51,27.027,6.6,5.525,0.933,309
1,52,27.753,6.6,5.507,0.947,305
1,51,28.187,6.6,5.542,0.956,313
1,55,28.759,6.6,5.536,0.954,319
1,53,27.533,6.9,5.561,0.967,322
1,45,28.093,7.5,5.582,0.945,307
1,51,28.045,7.1,5.597,0.946,303
1,50,28.523,6.5,5.571,0.94,307
1,50,28.355,6.5,5.57,0.919,308
1,50,28.63,6.4,5.571,0.889,306
1,39,25.644,5.6,5.352,0.915,312
1,50,28.176,6.6,5.426,0.908,304
1,50,28.548,6.6,5.567,0.892,303
1,52,28.943,6.5,5.608,0.876,306
1,52,29.069,6.6,5.601,0.864,308
1,50,29.193,6.5,5.637,0.869,316
1,50,29.136,6.6,5.578,0.894,310
1,51,28.892,6.5,5.615,0.905,310
1,49,28.981,6.5,5.575,0.877,308
1,49,29.01,6.5,5.519,0.873,307
1,38,25.364,5.5,5.333,0.947,328
1,49,28.205,6.5,5.424,0.909,310
1,48,28.759,6.5,5.479,0.887,311
1,50,29.093,6.5,5.557,0.871,314
1,49,29.338,6.5,5.561,0.887,312
1,50,29.279,6.5,5.575,0.919,314
1,49,29.356,6.5,5.555,0.916,314
1,49,29.455,6.5,5.528,0.908,308
1,50,29.727,6.5,5.516,0.889,315
1,50,29.801,6.5,5.514,0.88,316
1,39,26.96,5.8,5.331,0.932,318
1,49,28.855,6.5,5.348,0.894,309
1,48,29.236,6.5,5.476,0.861,311
1,50,29.585,6.5,5.496,0.877,307
1,50,29.675,6.5,5.51,0.896,312
1,49,29.517,6.5,5.538,0.914,311
1,51,29.57,6.5,5.506,0.922,308
1,50,29.489,6.5,5.528,0.888,315
1,49,29.784,6.5,5.543,0.861,310
1,52,29.847,6.5,5.512,0.888,313
1,37,26.718,5.9,5.327,0.931,320
1,48,28.793,6.5,5.414,0.86,311
1,48,29.32,6.5,5.509,0.87,309
1,49,29.536,6.5,5.571,0.891,313
1,49,29.554,6.4,5.593,0.903,311
1,49,29.616,6.4,5.589,0.904,310
1,49,29.671,6.4,5.59,0.892,317
1,48,29.753,6.4,5.657,0.884,311
1,49,29.86,6.4,5.619,0.907,315
1,50,29.912,6.4,5.669,0.905,318
1,34,25.787,5.8,5.44,0.93,320
1,46,28.504,6.4,5.504,0.892,308
1,49,28.953,6.4,5.603,0.893,309
1,48,29.244,6.5,5.634,0.896,308
1,48,29.425,6.4,5.63,0.884,312
1,49,29.276,6.4,5.652,0.877,315
1,49,29.486,6.4,5.66,0.882,311
1,48,29.318,6.4,5.664,0.901,313
1,51,29.451,6.4,5.66,0.89,311
1,51,29.564,6.4,5.654,0.875,311
1,37,25.746,5.6,5.46,0.919,324
1,48,28.263,6.5,5.562,0.903,313
1,49,28.606,6.4,5.63,0.885,309
1,50,28.844,6.4,5.611,0.871,312
1,49,28.874,6.4,5.655,0.872,316
1,49,29.118,6.4,5.653,0.89,313
1,49,28.931,6.4,5.652,0.916,318
1,48,28.939,6.4,5.646,0.915,315
1,48,29.106,6.4,5.65,0.899,315
1,48,29.091,6.4,5.67,0.892,324
1,36,26.383,5.6,5.452,0.945,329
1,47,28.13,6.4,5.49,0.905,312
1,48,28.477,6.4,5.558,0.889,318
1,46,28.568,6.4,5.628,0.885,315
1,49,28.893,6.4,5.657,0.909,315
1,48,28.85,6.4,5.62,0.92,316
1,47,28.914,6.4,5.623,0.925,315
1,49,29.092,6.3,5.603,0.907,316
1,48,29.283,6.4,5.648,0.885,322
1,0,0,0,0,1.095,316
1,0,3.945,0,5.609,0.596,312
1,36,22.01,3.3,5.401,0.71,330
1,51,26.11,6.2,5.381,0.904,318
1,52,27.167,6.3,5.386,0.972,322
1,41,25.514,6.2,5.413,0.927,312
1,50,28.413,6.2,5.416,0.947,319
1,51,28.962,6.2,5.424,0.935,328
1,51,29.306,6.3,5.45,0.959,320
1,51,29.515,6.3,5.477,0.975,325
1,50,29.512,6.3,5.491,0.986,323
1,40,27.146,6.3,5.515,0.972,317
1,49,29.272,6.3,5.499,0.909,314
1,38,26.279,5.4,5.323,0.907,325
1,50,28.424,6.3,5.287,0.92,311
1,50,29.32,6.3,5.431,0.918,314
1,51,29.958,6.3,5.5,0.891,317
1,51,30.177,6.4,5.511,0.92,316
1,50,30.407,6.4,5.534,0.92,323
1,51,30.597,6.4,5.548,0.939,322
1,52,30.534,6.5,5.524,0.961,322
1,51,30.568,6.5,5.534,0.92,321
1,50,30.779,6.5,5.554,0.903,319
1,39,28.206,5.6,5.455,0.946,332
1,48,29.349,6.5,5.423,0.906,319
1,47,30.172,6.5,5.531,0.878,318
1,49,30.452,6.5,5.571,0.894,317
1,48,30.647,6.5,5.623,0.901,324
1,48,30.868,6.5,5.662,0.919,320
1,49,30.961,6.5,5.649,0.945,322
1,49,30.884,6.5,5.672,0.929,322
1,48,30.955,6.5,5.673,0.905,316
1,49,31.109,6.5,5.641,0.89,322
1,37,28.027,5.3,5.489,0.951,331
1,47,29.708,6.4,5.386,0.92,315
1,49,30.349,6.5,5.503,0.885,318
1,49,30.898,6.4,5.607,0.897,314
1,49,30.987,6.5,5.614,0.934,318
1,49,30.77,6.5,5.621,0.941,320
1,50,30.835,6.5,5.614,0.934,315
1,49,30.724,6.5,5.588,0.91,321
1,48,30.849,6.5,5.63,0.879,321
1,49,30.892,6.5,5.628,0.902,317
1,38,28.068,5.9,5.528,0.961,326
1,46,29.132,6.5,5.455,0.895,317
1,49,29.923,6.5,5.583,0.863,310
1,49,30.198,6.5,5.638,0.892,314
1,48,30.386,6.5,5.636,0.907,311
1,50,30.679,6.5,5.608,0.902,311
1,50,30.591,6.5,5.559,0.895,321
1,49,30.75,6.4,5.554,0.884,314
1,50,30.669,6.4,5.523,0.911,319
1,50,30.63,6.4,5.539,0.896,319
1,38,28.086,6,5.424,0.917,320
1,47,28.862,6.5,5.276,0.9,311
1,49,29.539,6.4,5.41,0.888,310
1,48,30.076,6.4,5.514,0.884,309
1,48,29.543,6.4,5.552,0.88,313
1,49,30.075,6.4,5.584,0.876,319
1,49,30.006,6.4,5.571,0.89,312
1,48,30.322,6.4,5.586,0.907,316
1,50,30.317,6.4,5.548,0.898,313
1,49,30.47,6.4,5.518,0.891,313
1,39,27.884,5.8,5.409,0.904,327
1,48,28.687,6.4,5.285,0.901,315
1,48,29.575,6.4,5.358,0.892,311
1,48,29.769,6.4,5.494,0.886,320
1,49,30.088,6.4,5.535,0.89,316
1,49,30.26,6.5,5.499,0.924,319
1,48,30.211,6.5,5.476,0.928,320
1,49,30.424,6.4,5.477,0.92,315
1,49,30.363,6.5,5.486,0.898,320
1,49,30.338,6.6,5.54,0.883,321
1,39,28.061,5.9,5.382,0.941,324
1,47,28.873,6.4,5.222,0.921,318
1,48,29.623,6.5,5.416,0.883,320
1,48,29.981,6.5,5.499,0.89,311
1,48,29.987,6.5,5.522,0.921,313
1,48,30.115,6.5,5.517,0.927,313
1,49,30.326,6.5,5.482,0.928,312
1,49,30.222,6.5,5.521,0.904,319
1,47,30.37,6.5,5.537,0.879,315
1,41,24.383,5.3,5.499,0.884,313
0,0,0,0,5.568,0.832,291
0,35,21.327,3.1,5.123,0.926,311
0,52,26.028,5.7,5.054,0.987,322
0,53,26.498,6.4,5.071,1.048,322
0,40,23.626,6.1,5.079,1.06,321
0,51,26.333,6.7,5.099,1.03,315
0,53,27.018,6.7,5.128,1.056,325
0,54,27.163,7.5,5.136,1.066,325
0,60,27.239,8.3,5.13,1.097,326
0,42,23.78,7.5,5.113,1.075,317
0,49,25.835,6.9,5.041,0.966,304
0,40,23.476,5.6,4.865,1.055,314
0,50,25.905,7.1,4.917,1.048,314
0,50,26.595,6.7,5.04,1.05,320
0,54,26.892,7.4,5.097,1.097,322
0,56,27.476,7.9,5.144,1.111,325
0,57,27.486,8.3,5.16,1.116,329
0,40,24.171,7,5.241,1.116,320
0,49,26.329,7.7,5.218,1.078,309
0,49,26.438,7.4,5.269,1.094,312
0,50,26.322,7.4,5.288,1.108,310
0,40,23.278,6.6,5.103,1.079,315
0,49,25.495,6.8,5.136,1.073,312
0,51,26.153,7.3,5.191,1.114,319
0,51,26.279,7.5,5.188,1.11,318
0,50,26.424,7.4,5.189,1.087,318
0,50,26.376,7.4,5.233,1.07,315
0,51,26.199,7.4,5.225,1.073,315
0,50,26.344,7.4,5.209,1.066,314
0,50,26.607,7.3,5.199,1.086,320
0,52,26.884,7.4,5.21,1.082,317
0,39,24.109,6.5,5.113,1.095,319
0,49,25.985,7.2,5.128,1.07,315
0,50,26.552,6.8,5.153,1.046,315
0,50,26.796,7.3,5.185,1.066,317
0,51,26.641,7.3,5.232,1.082,317
0,51,26.573,7.3,5.272,1.101,319
0,51,26.522,7.3,5.263,1.088,320
0,50,26.34,7.3,5.214,1.086,321
0,51,26.455,7.3,5.229,1.069,315
0,51,26.518,7.3,5.248,1.069,320
0,40,23.163,6.8,5.106,1.106,322
0,50,25.282,7.1,5.15,1.036,308
0,49,25.665,7.3,5.211,1.035,310
0,51,25.722,7.3,5.268,1.051,313
0,50,25.746,7.3,5.295,1.071,312
0,50,25.827,7.3,5.261,1.056,314
0,50,25.741,6.8,5.245,1.043,314
0,50,26.053,7.3,5.258,1.045,313
0,50,26.077,7.3,5.296,1.055,316
0,50,26.018,7.3,5.327,1.07,314
0,39,23.119,5.8,5.167,1.037,314
0,48,25.429,6.8,5.199,1.006,311
0,50,25.741,7.3,5.291,1.049,314
0,49,25.799,7.3,5.328,1.041,310
0,50,25.732,7.3,5.318,1.062,316
0,50,25.729,7.3,5.246,1.054,309
0,51,25.915,7.4,5.281,1.051,314
0,50,25.875,7.3,5.267,1.065,315
0,50,25.896,7.3,5.212,1.088,313
0,50,26.103,6.8,5.245,1.056,320
0,40,23.438,6.6,5.139,1.057,316
0,48,25.334,6.8,5.155,1.041,309
0,50,25.492,7.3,5.186,1.058,309
0,51,25.617,7.3,5.232,1.061,316
0,51,25.653,7.4,5.174,1.064,311
0,50,25.926,7.4,5.209,1.065,312
0,51,26.054,7.4,5.297,1.083,314
0,51,26.013,7.4,5.259,1.098,313
0,51,26.011,7.3,5.285,1.079,313
0,50,26.083,7.3,5.277,1.079,319
0,42,23.524,6.7,5.126,1.113,322
0,51,25.048,7.4,5.136,1.066,305
0,50,25.239,7.4,5.23,1.038,306
0,51,25.321,7.4,5.22,1.035,304
0,50,25.396,7.4,5.2,1.026,302
0,50,25.288,7.4,5.262,1.039,302
0,50,25.479,7.4,5.229,1.048,302
0,50,25.469,7.4,5.251,1.024,302
0,50,25.405,7.4,5.237,1.04,304
0,47,23.915,6.9,5.26,1.014,303
0,0,0.29,0,5.101,0.895,299
0,34,20.945,4.1,5.02,1.003,309
0,54,25.376,7.2,5.097,1.046,301
0,40,22.395,7.2,5.045,1.038,295
0,52,25.475,7.2,5.089,1.032,292
0,53,26.183,7.2,5.111,1.045,306
0,51,26.209,7.2,5.05,1.04,306
0,50,26.146,7.3,5.135,1.036,303
0,42,23.406,7.3,5.069,1.031,298
0,51,25.683,7.3,5.012,1.024,289
0,51,26.129,7.3,5.046,1.028,298
0,38,24.341,5.1,4.977,1.108,325
0,51,26.282,7.4,4.973,1.084,315
0,49,26.277,7.4,5.038,1.061,301
0,53,26.755,7.4,5.086,1.053,309
0,41,24.009,7.4,5.053,1.023,298
0,49,25.896,7.2,5.108,1.023,295
0,50,26.226,6.9,5.058,1.018,305
0,50,26.311,6.9,5.038,1.037,303
0,50,26.461,6.9,5.082,1.038,303
0,49,26.201,7,5.062,1.037,304
0,28,21.706,4.2,4.912,1.093,323
0,50,24.976,6.9,4.958,1.043,298
0,50,25.789,6.9,4.955,1.052,302
0,52,26.348,6.9,5.086,1.07,306
0,44,24.196,6.9,5.106,1.068,307
0,46,26.046,7,5.114,1.021,298
0,51,26.353,6.7,5.171,1.023,304
0,50,26.58,6.4,5.079,1.03,314
0,49,26.774,6.5,5.115,1.036,312
0,52,27.041,6.4,5.144,1.044,319
0,39,25.16,5.5,5.064,1.087,331
0,49,26.912,6.4,5.068,1.064,325
0,51,27.351,6.4,5.196,1.073,323
0,50,27.512,6.4,5.221,1.078,324
0,51,27.272,6.4,5.21,1.089,330
0,51,27.951,6.4,5.274,1.113,334
0,47,25.987,6.4,5.189,1.117,340
0,43,26.187,6.4,5.147,1.01,309
0,49,26.739,6.4,5.154,1.031,319
0,50,26.993,6.4,5.17,1.052,322
0,39,24.883,6.1,5.032,1.078,329
0,50,26.5,6.5,5.151,1.045,317
0,50,26.966,6.5,5.214,1.054,323
0,51,27.207,6.5,5.275,1.072,328
0,50,27.178,6.5,5.318,1.069,330
0,52,27.251,6.5,5.236,1.072,334
0,50,27.179,6.5,5.253,1.069,329
0,49,27.255,6.5,5.248,1.043,327
0,52,27.281,6.5,5.217,1.055,329
0,51,27.207,6.5,5.274,1.089,332
0,39,24.647,6.1,5.11,1.056,326
0,51,26.097,6.8,5.105,0.981,311
0,51,26.288,6.9,5.164,0.979,308
0,50,26.342,6.9,5.252,0.977,306
0,50,26.346,6.9,5.183,0.973,312
0,51,26.146,6.9,5.177,0.976,311
0,49,26.173,6.9,5.176,0.973,310
0,52,26.035,7,5.134,0.985,311
0,50,25.897,7.1,5.194,1.005,309
0,50,25.801,7,5.162,0.985,307
0,40,23.584,5.9,4.997,0.989,313
0,50,25.326,6.9,5.022,0.957,302
0,49,25.425,6.9,5.127,0.967,302
0,49,25.825,7,5.102,0.964,301
0,51,25.717,7,5.081,0.984,311
0,51,25.785,7,5.094,0.993,306
0,50,25.853,7,5.033,1.009,311
0,51,25.67,7,5.087,1.015,309
0,51,25.735,7,5.082,1.002,307
0,50,25.747,7.1,4.993,0.979,307
0,41,23.802,5.8,4.911,1.002,318
0,51,25.415,7,4.969,0.974,298
0,50,25.603,7,4.959,0.956,296
0,53,25.7,7,5.037,0.96,299
0,51,25.808,7,5.028,0.957,296
0,50,25.844,7,5,0.969,297
0,51,25.681,7,5.096,0.985,297
0,50,25.554,7.1,5.043,0.971,297
0,50,25.501,7.1,5.011,0.962,300
0,47,23.835,6.7,4.986,0.947,295
0,0,0.388,0,5.003,0.752,293
0,34,22.093,3.3,4.906,0.9,321
0,42,22.832,6.7,4.893,0.938,293
0,41,22.999,6.7,4.919,0.926,288
0,50,24.699,6.7,4.949,0.946,284
0,52,25.309,6.7,4.928,0.948,282
0,51,25.632,6.7,4.904,0.951,288
0,51,25.936,6.7,4.886,0.986,294
0,53,26.497,6.6,4.907,0.999,298
0,42,24.303,6.7,4.938,0.996,302
0,50,25.924,6.7,4.954,0.999,292
0,39,23.957,5.1,4.835,1.077,311
0,50,26.199,6.8,4.893,1.023,302
0,50,26.642,6.7,4.963,1.018,302
0,52,27.098,6.8,5.035,1.028,300
0,51,27.203,6.8,5.028,1.036,305
0,49,27.155,6.8,4.998,1.044,304
0,50,27.195,6.9,4.994,1.023,297
0,53,27.554,6.8,4.992,1.022,309
0,53,27.929,6.8,5.005,1.053,310
0,53,27.999,6.8,5.049,1.078,312
0,39,24.757,6.3,4.872,1.061,312
0,49,26.633,6.7,4.933,1.012,303
0,50,26.946,6.7,5.011,1.031,300
0,50,27.052,6.7,5.049,1.04,303
0,50,26.959,6.7,5.02,1.039,305
0,49,27.037,6.7,5.034,1.026,303
0,50,26.858,6.7,5.05,0.999,308
0,49,26.887,6.7,5.027,1.013,305
0,49,26.679,6.7,5.04,1.034,303
0,49,26.561,6.7,4.985,1.027,304
0,39,24.615,6,4.983,1.029,309
0,50,26.117,6.7,5.109,1.021,299
0,50,26.522,6.7,5.158,1.024,303
0,50,26.732,6.7,5.188,1.015,302
0,50,26.796,6.7,5.198,1.007,308
0,49,26.768,6.7,5.233,1.015,310
0,51,26.643,6.7,5.257,1.034,308
0,50,26.281,6.7,5.225,1.035,306
0,50,26.388,6.7,5.208,1.031,304
0,50,26.439,6.7,5.218,1.021,304
0,39,24.148,5.9,5.115,1.067,318
0,49,26.088,6.7,5.164,1.018,303
0,50,26.256,6.7,5.205,0.999,311
0,49,26.35,6.8,5.191,1.009,310
0,49,26.219,6.8,5.194,1.035,306
0,51,26.124,6.8,5.137,1.042,306
0,50,26.106,6.9,5.141,1.026,298
0,51,26.129,6.9,5.143,1.002,303
0,53,26.169,6.9,5.15,0.984,303
0,39,23.796,5.7,5.056,1.037,311
0,48,25.685,6.8,5.089,1.008,303
0,51,26.17,6.8,5.151,0.99,305
0,52,26.526,6.8,5.186,1.015,306
0,50,26.516,6.7,5.184,1.054,307
0,52,26.652,6.8,5.166,1.065,306
0,51,26.715,6.7,5.185,1.055,309
0,51,26.848,6.8,5.223,1.027,314
0,51,26.894,6.9,5.214,1.021,312
0,52,27.023,6.8,5.234,1.047,310
0,40,24.563,6.4,5.105,1.045,316
0,50,26.019,6.8,5.124,0.999,304
0,51,26.26,6.9,5.189,1.016,304
0,51,26.366,6.9,5.192,1.043,305
0,50,26.435,6.8,5.187,1.046,303
0,51,26.142,6.9,5.185,1.037,305
0,50,26.172,6.9,5.202,1.014,307
0,50,26.383,7,5.213,1.021,305
0,51,26.311,7,5.205,1.042,304
0,50,26.331,7,5.171,1.059,302
0,37,23.77,5.9,5.079,1.048,310
0,50,26.085,6.9,5.13,1.026,301
0,49,26.19,7,5.167,1.035,298
0,48,26.33,6.9,5.181,1.038,298
0,48,26.326,7,5.176,1.02,300
0,49,26.316,7,5.185,1,303
0,48,26.415,7,5.175,1.012,300
0,50,26.324,7,5.183,1.016,299
0,49,26.363,7,5.141,1.035,298
0,46,24.842,6.6,5.177,1.005,301
0,0,1.783,0,5.248,0.931,296
0,34,21.597,4.1,5.193,0.999,307
0,53,25.077,6.5,5.197,1.022,300
0,52,25.653,6.5,5.228,1.052,299
0,54,26.456,6.5,5.251,1.081,308
0,51,26.52,6.5,5.263,1.036,312
0,50,26.477,6.5,5.265,1.012,308
0,49,26.499,6.6,5.293,1.03,307
0,53,26.766,6.6,5.288,1.062,310
0,53,27.035,6.6,5.288,1.079,309
0,53,27.513,6.5,5.316,1.078,317
0,40,24.101,6.4,5.22,1.031,306
0,48,25.538,6.6,5.235,1.013,295
0,48,25.989,6.6,5.252,1.018,294
0,49,26.926,6.2,5.251,1.023,311
0,49,26.98,6.8,5.228,1.014,305
0,49,26.948,6.8,5.266,1.027,305
0,49,26.697,6.7,5.239,1.044,302
0,48,26.498,6.7,5.235,1.038,296
0,49,26.469,6.7,5.249,1.01,300
0,48,26.379,6.7,5.231,1.007,299
0,39,23.78,5.7,5.158,1.059,303
0,47,25.652,5.9,5.186,1.041,303
0,48,26.2,6.6,5.226,1.033,307
0,50,26.076,6.6,5.24,1.037,305
0,50,26.063,6.7,5.245,1.054,303
0,48,25.942,6.7,5.22,1.054,301
0,50,26.003,6.6,5.252,1.042,300
0,48,26.024,6.7,5.258,1.014,304
0,48,26.06,6.7,5.244,1.02,301
0,50,26.007,6.7,5.24,1.04,300
0,38,23.487,5.7,5.158,1.05,307
0,48,25.628,6.8,5.184,1.015,298
0,50,25.896,6.7,5.224,1.039,299
0,50,26.005,6.7,5.244,1.053,301
0,49,26.095,6.7,5.245,1.066,301
0,50,26.1,6.7,5.247,1.051,303
0,50,26.083,6.7,5.266,1.034,308
0,50,26.029,6.7,5.259,1.046,306
0,50,26.03,6.7,5.277,1.054,307
0,51,26.074,6.7,5.296,1.071,307
0,38,23.753,5.7,5.251,1.077,311
0,48,25.377,6.9,5.279,1.062,302
0,50,25.546,6.7,5.252,1.068,303
0,51,25.811,6.8,5.251,1.071,302
0,51,25.876,6.8,5.261,1.059,308
0,51,25.93,6.8,5.255,1.053,310
0,51,25.789,6.8,5.246,1.068,306
0,49,25.643,6.9,5.254,1.075,301
0,48,26.063,5.8,5.254,1.087,307
